Datetime,Mean,Std,Min,Max
2016-03-05,224.99178853712377,32.41405269393641,155.2142244772986,286.74635814889336
2016-03-06,223.92142051197945,32.31214884476851,155.2142244772986,286.74635814889336
2016-03-07,222.72730286492063,32.62082448572988,155.2142244772986,286.74635814889336
2016-03-08,221.289789985173,33.720347123447795,132.23090543259556,286.74635814889336
2016-03-09,220.26728160153786,34.488948513090655,132.23090543259556,286.74635814889336
2016-03-10,219.77225064601532,34.738756931835034,132.23090543259556,286.74635814889336
2016-03-11,218.8671885347859,35.713646740877984,132.23090543259556,286.74635814889336
2016-03-12,217.82033882541856,36.45412827130101,132.23090543259556,286.74635814889336
2016-03-13,216.70859356993503,37.81787545549837,122.18837469260004,286.74635814889336
2016-03-14,216.01001919973723,38.918334005903695,122.18837469260004,286.74635814889336
2016-03-15,214.91075232362678,39.91239375017725,122.18837469260004,286.74635814889336
2016-03-16,213.70242348640593,40.96051537625734,122.18837469260004,286.74635814889336
2016-03-17,212.49316514371762,41.43685018576644,122.18837469260004,286.74635814889336
2016-03-18,211.62490501849805,41.66716725256888,122.18837469260004,286.74635814889336
2016-03-19,210.4979186953303,41.372114964406265,122.18837469260004,286.74635814889336
2016-03-20,209.79615656961957,41.38559375067846,122.18837469260004,286.74635814889336
2016-03-21,208.95259168453256,41.54685437293921,122.18837469260004,286.74635814889336
2016-03-22,207.62143964520874,42.68856985689432,112.66262016543708,286.74635814889336
2016-03-23,206.3260182916908,43.08325988267441,112.66262016543708,286.74635814889336
2016-03-24,205.6286720275343,43.235713229258785,112.66262016543708,286.74635814889336
2016-03-25,205.03449520049014,43.50757730574827,112.66262016543708,286.74635814889336
2016-03-26,204.0833095004312,43.25935294683885,112.66262016543708,286.74635814889336
2016-03-27,203.0681304508249,43.183004762589746,112.66262016543708,286.74635814889336
2016-03-28,201.9534677089415,43.366570928171605,112.66262016543708,286.74635814889336
2016-03-29,200.7420134120428,43.72186077436834,112.66262016543708,286.74635814889336
2016-03-30,199.60475187792582,42.78068513291947,112.66262016543708,282.74635814889336
2016-03-31,198.41883537304858,41.98363710494067,112.66262016543708,282.74635814889336
2016-04-01,197.20847442372695,41.08584057052901,112.66262016543708,277.73300857778247
2016-04-02,195.94700830407206,40.62487986834314,112.66262016543708,277.73300857778247
2016-04-03,194.83988705807752,39.97966882039536,112.66262016543708,277.73300857778247
2016-04-04,193.82646055643332,39.240151538694,112.66262016543708,277.73300857778247
2016-04-05,192.253817618886,38.671729382979464,112.66262016543708,269.6803769988351
2016-04-06,190.9480379954478,38.13595055976949,112.66262016543708,269.6803769988351
2016-04-07,189.80568419007588,37.46067606940007,112.66262016543708,269.6803769988351
2016-04-08,188.58262946375135,37.125150652331996,112.66262016543708,269.6803769988351
2016-04-09,187.83265076112625,37.255287442621125,112.66262016543708,269.6803769988351
2016-04-10,186.85903685999568,36.66515869460305,112.66262016543708,269.6803769988351
2016-04-11,186.03304982668467,36.143196248420296,112.66262016543708,269.6803769988351
2016-04-12,184.9097344778013,36.006985707673834,112.66262016543708,269.6803769988351
2016-04-13,183.51548701535512,35.41098129276915,112.66262016543708,269.6803769988351
2016-04-14,182.7486499420034,35.269194987381375,112.66262016543708,269.6803769988351
2016-04-15,181.94602049279354,35.12466878021879,112.66262016543708,269.6803769988351
2016-04-16,181.24362020412195,34.73071246981474,112.66262016543708,269.6803769988351
2016-04-17,180.8402351450905,34.468618860442135,112.66262016543708,269.6803769988351
2016-04-18,179.93558934823142,33.937588569778725,112.66262016543708,269.6803769988351
2016-04-19,179.2364429140709,33.41168779221297,112.66262016543708,269.6803769988351
2016-04-20,178.6841269506576,33.16644283470609,112.66262016543708,269.6803769988351
2016-04-21,177.97922644618146,32.904015606025204,112.66262016543708,269.6803769988351
2016-04-22,176.980105449671,32.35427211341476,112.66262016543708,269.6803769988351
2016-04-23,175.9142667812971,31.0958456039599,112.66262016543708,269.6803769988351
2016-04-24,175.45089799716374,30.560283006406586,112.66262016543708,269.6803769988351
2016-04-25,174.40585313727925,29.73423349385028,112.66262016543708,269.6803769988351
2016-04-26,173.8870304728979,29.646817707306752,112.66262016543708,269.6803769988351
2016-04-27,172.91840806117892,28.58009975335164,112.66262016543708,269.6803769988351
2016-04-28,172.36747451840176,27.135268710818927,112.66262016543708,255.5217080259334
2016-04-29,171.80770339832674,26.19375324563834,112.66262016543708,255.5217080259334
2016-04-30,171.07519951080405,24.70594301456938,112.66262016543708,227.34465925990725
2016-05-01,170.77422872180756,24.428158565052488,112.66262016543708,227.34465925990725
2016-05-02,170.43357391066255,24.2753439270454,112.66262016543708,227.34465925990725
2016-05-03,170.3257664663494,24.220404256345407,112.66262016543708,227.34465925990725
2016-05-04,169.80604240480847,24.343886574614793,112.66262016543708,227.34465925990725
2016-05-05,169.0083970750949,23.868902983434534,112.66262016543708,227.34465925990725
2016-05-06,168.20941600740218,23.899129258658085,112.66262016543708,227.34465925990725
2016-05-07,167.6711076605893,23.530423353029203,112.66262016543708,227.34465925990725
2016-05-08,167.29507448258153,23.274862841092123,112.66262016543708,227.34465925990725
2016-05-09,166.64517745549145,23.3209354183743,112.66262016543708,227.34465925990725
2016-05-10,165.71012020003005,22.533652260926235,112.66262016543708,220.09635814889333
2016-05-11,164.9723976180395,22.110948140032583,112.66262016543708,220.09635814889333
2016-05-12,164.1763062550467,21.8373558675272,112.66262016543708,220.09635814889333
2016-05-13,163.37892337576042,21.612769402105094,112.66262016543708,220.09635814889333
2016-05-14,162.98045894394534,21.485618234371735,112.66262016543708,220.09635814889333
2016-05-15,162.7403791670383,21.29367338178781,112.66262016543708,220.09635814889333
2016-05-16,162.40008115675437,21.467296046388125,112.66262016543708,220.09635814889333
2016-05-17,161.971081657111,21.715018040051476,112.66262016543708,220.09635814889333
2016-05-18,161.38812319026053,21.66746090468345,112.66262016543708,220.09635814889333
2016-05-19,160.60744596623692,21.636706068687822,112.66262016543708,220.09635814889333
2016-05-20,159.9147245382538,21.861751345348395,112.66262016543708,220.09635814889333
2016-05-21,159.30241090779379,22.039717885383382,112.66262016543708,220.09635814889333
2016-05-22,159.0211922293991,22.23560112081683,112.66262016543708,220.09635814889333
2016-05-23,158.83710482575017,22.335829310020877,112.66262016543708,220.09635814889333
2016-05-24,158.0758653446113,22.47047126800118,112.66262016543708,220.09635814889333
2016-05-25,157.31092351373184,22.692263959184398,112.66262016543708,220.09635814889333
2016-05-26,156.71502691675872,22.625916148059744,112.66262016543708,220.09635814889333
2016-05-27,156.61956026368887,22.54348290146528,112.66262016543708,220.09635814889333
2016-05-28,156.08378348662438,22.01028777336972,112.66262016543708,220.09635814889333
2016-05-29,155.61026216606254,21.750542551443136,112.66262016543708,220.09635814889333
2016-05-30,154.78289347774216,21.930276871514867,112.66262016543708,220.09635814889333
2016-05-31,154.17501442565182,21.58136289533283,112.66262016543708,220.09635814889333
2016-06-01,153.2646317912209,21.153263971335946,112.66262016543708,220.09635814889333
2016-06-02,152.6082473857017,21.053641316436593,112.66262016543708,220.09635814889333
2016-06-03,152.12767211252242,20.95969997809592,112.66262016543708,220.09635814889333
2016-06-04,151.80166777964683,20.75895271173261,112.66262016543708,220.09635814889333
2016-06-05,151.48225203838945,20.832355878505446,112.66262016543708,220.09635814889333
2016-06-06,151.54000040513316,20.785541601446784,112.66262016543708,220.09635814889333
2016-06-07,151.44325268778852,20.815787714241598,112.66262016543708,220.09635814889333
2016-06-08,150.97638127142127,20.627796340720533,112.66262016543708,220.09635814889333
2016-06-09,150.73825852185198,20.86576871232809,112.66262016543708,220.09635814889333
2016-06-10,150.51192782025103,21.027639346314324,112.66262016543708,220.09635814889333
2016-06-11,150.7194199987934,20.836278214820243,112.66262016543708,220.09635814889333
2016-06-12,150.99604436833366,20.65755212309898,112.66262016543708,220.09635814889333
2016-06-13,151.08055083570935,20.589226967057886,112.66262016543708,220.09635814889333
2016-06-14,151.17397046459376,20.489525176952228,112.66262016543708,220.09635814889333
2016-06-15,151.06954350843642,20.557381589117664,112.66262016543708,220.09635814889333
2016-06-16,150.9485297287888,20.52382255837985,112.66262016543708,220.09635814889333
2016-06-17,150.26788432419755,20.86113862241527,109.83827173567722,220.09635814889333
2016-06-18,149.6637062520432,20.842738133834402,109.83827173567722,220.09635814889333
2016-06-19,149.33212730467477,20.85630912086769,109.83827173567722,220.09635814889333
2016-06-20,149.4320535025377,20.699600739475542,109.83827173567722,220.09635814889333
2016-06-21,149.13152440200858,21.092962129643336,108.71081728466035,220.09635814889333
2016-06-22,148.46388389656232,21.523097539282485,105.17846023509479,220.09635814889333
2016-06-23,147.89674294987208,21.912139565131355,105.17846023509479,220.09635814889333
2016-06-24,147.26733279969733,21.99778461384645,105.17846023509479,220.09635814889333
2016-06-25,146.7389476010691,22.23150829603351,105.17846023509479,220.09635814889333
2016-06-26,146.59583994277367,22.28224847907465,105.17846023509479,220.09635814889333
2016-06-27,146.36105635380338,22.52429803192067,105.17846023509479,220.09635814889333
2016-06-28,145.38310817461408,22.763928736012925,96.37748395132701,220.09635814889333
2016-06-29,144.5262469017135,23.130187587628456,96.37748395132701,220.09635814889333
2016-06-30,143.63549673992406,23.52982454919412,93.64635814889337,220.09635814889333
2016-07-01,143.1263840072764,23.784787344972035,93.64635814889337,220.09635814889333
2016-07-02,142.35051180758802,24.07505739204617,93.64635814889337,220.09635814889333
2016-07-03,141.38700516539566,24.39326333612408,90.59635814889336,220.09635814889333
2016-07-04,141.64689725869619,24.461833089351913,90.59635814889336,220.09635814889333
2016-07-05,141.019011292103,25.00515209991811,90.59635814889336,220.09635814889333
2016-07-06,140.46097629120734,25.112913370263573,90.59635814889336,220.09635814889333
2016-07-07,140.094120411662,25.297075203999324,90.59635814889336,220.09635814889333
2016-07-08,139.6682093364922,25.483163292454275,90.59635814889336,220.09635814889333
2016-07-09,139.1527205748626,25.420096544621206,90.59635814889336,220.09635814889333
2016-07-10,138.33376260482012,25.53615780830692,90.59635814889336,220.09635814889333
2016-07-11,137.8433833628782,25.93898841506755,90.59635814889336,220.09635814889333
2016-07-12,137.40603638539037,26.290208102998776,90.59635814889336,220.09635814889333
2016-07-13,136.66303123816715,26.726245432482497,88.21562977867202,220.09635814889333
2016-07-14,135.99683238694013,27.072176702563127,88.21562977867202,220.09635814889333
2016-07-15,134.9657314107124,27.550231263888293,76.56,220.09635814889333
2016-07-16,133.809052168593,27.606110942888634,76.56,220.09635814889333
2016-07-17,133.0009737509975,27.907441398496395,76.56,220.09635814889333
2016-07-18,131.8530899430996,28.357544691354416,69.86363636363636,220.09635814889333
2016-07-19,131.16778189277747,28.20134816332672,69.86363636363636,220.09635814889333
2016-07-20,130.30701710112902,28.529651254651824,69.86363636363636,220.09635814889333
2016-07-21,130.1355270497094,28.454575309480017,69.86363636363636,220.09635814889333
2016-07-22,130.1272203204449,28.44423502044589,69.86363636363636,220.09635814889333
2016-07-23,129.2203329006883,27.80570355869422,69.86363636363636,220.09635814889333
2016-07-24,129.06957905298333,27.72038709622419,69.86363636363636,220.09635814889333
2016-07-25,128.62948234575583,27.606284921474373,69.86363636363636,220.09635814889333
2016-07-26,127.80913973658024,27.714683276232808,69.86363636363636,220.09635814889333
2016-07-27,126.29073575714808,26.309612220187994,69.86363636363636,191.24834461313333
2016-07-28,124.99182252640385,25.94989114957445,69.86363636363636,189.59635814889336
2016-07-29,123.68861512816831,25.611913442574824,69.86363636363636,179.80353230494075
2016-07-30,122.51613143589117,25.42889237608982,69.86363636363636,177.7479767493852
2016-07-31,121.50683109583915,25.483138581882507,69.86363636363636,177.7479767493852
2016-08-01,120.42820553430282,25.127869785769303,69.86363636363636,171.65597797310176
2016-08-02,119.68106764715083,25.50694794636239,69.86363636363636,171.65597797310176
2016-08-03,118.92847884479924,25.669418610930514,69.86363636363636,171.65597797310176
2016-08-04,118.6311317211215,25.674094180978294,69.86363636363636,171.65597797310176
2016-08-05,117.76712693686038,25.582058387136993,69.86363636363636,171.65597797310176
2016-08-06,116.83295350753764,25.324040841982782,69.86363636363636,171.65597797310176
2016-08-07,116.07331448654298,25.76148043030941,67.72396195353942,171.65597797310176
2016-08-08,115.2011233912533,26.15886002124453,64.6923076923077,171.65597797310176
2016-08-09,114.30111996108624,26.52026221142704,63.791666666666664,171.65597797310176
2016-08-10,113.5494204240897,26.84881185916153,63.791666666666664,171.65597797310176
2016-08-11,112.7796460742872,27.24763322595198,63.791666666666664,171.65597797310176
2016-08-12,111.81891868853016,27.371546544361347,63.791666666666664,171.65597797310176
2016-08-13,110.80983709497697,26.911182073348588,63.791666666666664,171.65597797310176
2016-08-14,110.10268764756788,27.06508650411047,63.791666666666664,171.65597797310176
2016-08-15,109.46640103902776,27.251446830477562,63.791666666666664,171.65597797310176
2016-08-16,108.7939970595956,27.306085807502154,63.791666666666664,171.65597797310176
2016-08-17,108.16521020087715,27.539444379401917,63.791666666666664,171.65597797310176
2016-08-18,107.60535304625348,27.764197863950695,63.791666666666664,171.65597797310176
2016-08-19,107.01823431534955,27.934464844091654,63.791666666666664,171.65597797310176
2016-08-20,106.38943862179828,28.019498552291385,63.791666666666664,171.65597797310176
2016-08-21,105.674268256612,28.008350238240542,63.791666666666664,171.65597797310176
2016-08-22,105.1379969699584,28.18699672221317,63.791666666666664,171.65597797310176
2016-08-23,104.59367846061173,28.43128373097963,63.791666666666664,171.65597797310176
2016-08-24,103.9322804752762,28.462633987872497,63.791666666666664,171.65597797310176
2016-08-25,102.88509284123164,27.665559389000546,63.791666666666664,164.77814889336017
2016-08-26,102.04992692509994,27.231261614435997,63.791666666666664,164.77814889336017
2016-08-27,101.16160307130176,27.07155551060421,63.791666666666664,164.77814889336017
2016-08-28,100.68866034084495,27.228936217560655,63.791666666666664,164.77814889336017
2016-08-29,100.15886575853628,26.92803315771986,63.791666666666664,164.77814889336017
2016-08-30,99.79608486478958,26.84089004294006,63.791666666666664,164.77814889336017
2016-08-31,99.23177394065893,26.805604021208882,63.791666666666664,164.77814889336017
2016-09-01,98.42262509739497,26.81891366764826,61.97936851880514,164.77814889336017
2016-09-02,97.53171713344432,26.41516461975436,61.97936851880514,164.77814889336017
2016-09-03,96.83726435859415,26.30573740988401,61.97936851880514,164.77814889336017
